album_id,artist,title,rating,votes,artist_id,master_id,main_release_id,release_country,year,album_length,tracks,release_type,genres,styles,artist_profile
62455,Fake Problems,Real Ghosts Caught on Tape,3.72,60,1276664.0,427258,3433272,USA & Canada,2010,0.0,11,['LP'],"['Rock', 'Pop']",['Indie Rock'],"Fake Problems is a four-piece American rock band from Naples, Florida."
62457,Jimmy Eat World,Invented,3.33,629,82079.0,278727,5405896,Europe,2010,0.0,12,['Album'],['Rock'],[],"Alternative rock band from Mesa, Arizona, USA.
Formed 1993.

Current members:
Jim Adkins - Vocals/Guitar (1993-)
Tom Linton - Backing vocals/Rhythm guitar (1993-)
Zach Lind - Drums/Programming (1993-)
Rick Burch - Bass (1995-)

Former members:
Mitch Porter - Bass (1993-1995)"
62487,Dimmu Borgir,Abrahadabra,2.96,583,108948.0,278708,2466537,Europe,2010,53.97,11,"['Album', 'Enhanced']",['Rock'],"['Black Metal', 'Heavy Metal', 'Symphonic Metal']","Symphonic black metal band from Jessheim, Norway, founded in 1993 by Shagrath (Stian Thoresen), Erkekjetter Silenoz (Sven Kopperud) and Tjodalv (Ian Åkesson).

Band took its name from an Icelandic name ""Dimmuborgir"", which stands for “dark castle/fortress”. It is a type of lava formation near Lake Myvatn in Iceland, and according to local legends, a gateway to Hell/Underworld.

Early on in their career Dimmu Borgir started to push the boundaries of the black metal genre with extensive use of keyboards and by incorporating orchestral/symphonic elements in their music. Since the release of their breakthrough album “Enthrone Darkness Triumphant” in 1997 they have become one of the biggest extreme metal bands worldwide.

Current line-up: 
Shagrath (Stian Tomt Thoresen) - Vocals (1993– ) 
Silenoz (Sven Atle Kopperud) - Guitars (1993– ) 

Current live members: 
Daray ([a2905684]) - Drums (2008– )
Gerlioz ([a176575]) - Keyboards (2010– )
[a809528] - Bass (2018– )"
62523,Damaar,Triumph Through Spears Of Sacrilege,3.77,65,1382518.0,119240,1686694,US,2007,0.0,5,"['12""', 'Limited Edition']",['Rock'],['Black Metal'],"Lebanese war metal band from Beirut, Lebanon. Active from 2004 to 2006. Noted for being one of the only black/death metal bands from Lebanon. 

 دمار (Damaar) means ""destruction"" in Arabic. "
62562,My Darkest Days,My Darkest Days,2.83,92,1971944.0,881231,2485631,US,2010,39.43,11,['Album'],['Rock'],['Hard Rock'],"Hard-hitting Canadian post-grunge outfit My Darkest Days formed in 2005 ,hailing from the small town of Norwood, Ontario, Walst, and counts Nirvana, A Perfect Circle, and Nickelback as influences. Coincidentally, Nickelback frontman Chad Kroeger signed the group to his own 604 Records in 2009."
62573,Guster,Easy Wonderful,3.31,51,125053.0,338898,2779563,US,2010,41.8,12,"['LP', 'Album']",['Rock'],['Indie Rock'],Rock Band from Massachusetts
62627,Mortuary Drape,Secret Sudaria,4.12,49,259820.0,167182,367780,Germany,1997,46.88,11,['Album'],['Rock'],['Black Metal'],"Italian Black Metal band from Alessandria. Founded in 1986.

Walter Maini AKA [a882480] is the only remaining founding member."
62633,Dawn Of Ashes,Genocide Chapters,3.3,29,300966.0,334640,2856238,US,2010,43.5,11,['Album'],['Rock'],"['Black Metal', 'Melodic Death Metal', 'Industrial']","Members:
Kristof Bathory - Songwriter / Producer / Pianist / Keyboards
Bahemoth - Live keyboards / studio engineering

Live members:
Syrus - Live Guitars / Studio Guitars
Krz Souls - Live Electronic percussion
Jon Siren - Live Drums"
62703,Sufjan Stevens,The Age of Adz,4.04,1616,202598.0,281160,2490643,US,2010,74.82,11,['Album'],"['Electronic', 'Rock']","['Art Rock', 'Folk Rock', 'Leftfield']","American singer-songwriter born July 1, 1975 in Detroit, Michigan. "
62740,KT Tunstall,Tiger Suit,3.44,24,311543.0,280579,2483075,US,2010,42.93,11,['Album'],['Rock'],[],"Born June 23, 1975 Edinburgh, Scotland. Is a Scottish singer-songwriter from St. Andrews, Fife."
62742,August Burns Red,Home,3.41,157,824685.0,2881912,2511763,US,2010,69.45,30,[],['Rock'],['Metalcore'],"Metalcore band from Lancaster, Pennsylvania (USA), formed in March of 2003."
62748,Quest for Fire,Lights From Paradise,3.23,22,1546417.0,276129,2421805,US,2010,46.5,8,['Album'],['Rock'],"['Space Rock', 'Psychedelic Rock', 'Symphonic Rock']","Psychedelic rock from Toronto, Canada."
62750,The Crown,Doomsday King,2.76,41,252554.0,300484,2645883,US,2010,44.28,10,['Album'],['Rock'],['Death Metal'],"Death/thrash metal band from Trollhättan, Sweden, active since 1990.

Originally formed as [a262334], but was forced to change name in 1997, because a Christian glam-pop group had the rights to the name. Hence the name was shortened to The Crown. They disbanded in 2004, but reformed again in 2009.

Current line-up:
Marko Tervonen: Guitar (1990 – present)
Johan Lindstrand: Vocals (1990–2001, 2002–2004, 2011 – present)
Robin Sörqvist: Guitar (2013 – present)
Henrik Axelsson: Drums (2016 – present)"
62839,Hail of Bullets,On Divine Winds,3.47,78,1372668.0,288309,4606282,US,2010,0.0,11,['Album'],['Rock'],"['Doom Metal', 'Death Metal']","Death Metal band from Rotterdam, Zuid Holland Province, Netherlands.
Formed in late 2006/early 2007.
Disbanded in March 2017.

Final line-up:
Dave Ingram - Vocals
Paul Baayens - Guitars
Stephan Gebédi - Guitars
Theo Van Eekelen - Bass
Ed Warby - Drums"
62841,Chiodos,Illuminaudio,3.61,956,632835.0,1060469,2840215,US,2010,47.05,12,['Album'],['Rock'],"['Alternative Rock', 'Post-Hardcore']","A post-hardcore/emo/alternative band from Davison (MI), USA, initially active between 2001-2016. Initially founded as The Chiodos Bros. and released three EPs under this moniker before shortening the name to Chiodos. 

In November 2023, about 7 years after initially disbanding, Craig Owens confirmed that he would perform under the Chiodos name again with a new lineup. "
62866,Joe Bonamassa,Black Rock,3.88,48,900313.0,244221,2225870,Europe,2010,52.65,13,['Album'],['Rock'],['Blues Rock'],"American blues rock guitarist, singer and songwriter.
Born May 8th, 1977 in New Hartford, NY, USA.

His career began onstage opening for B.B. King in 1989, when he was only 12 years old.

Founder of [a6400986].
CEO and co-founder of [l3443149]."
62878,Ice Nine Kills,Last Chance to Make Amends,2.71,91,3811449.0,1082122,9275704,US,2006,31.93,10,['Album'],['Rock'],"['Pop Punk', 'Ska', 'Post Rock']","Metalcore group formed in Boston, Massachusetts in 2002 as [a13585489]."
62881,Neil Young,Le Noise,3.47,163,138556.0,373758,3131807,US,2010,37.93,8,"['DVD-Video', 'NTSC', 'Album', 'Stereo']",['Rock'],"['Alternative Rock', 'Folk Rock']","Neil Young is a Canadian-American singer-songwriter and a musician who plays guitar, keyboards and harmonica. He also runs [l=Vapor Records] and is active on environmental and political issues. Young is famous for his solo releases, his releases with [a268789] and for being a member of [a285408] (aka CSNY). Born November 12, 1945 in Toronto, Ontario, Canada, he currently holds dual citizenship for Canada and the United States and has been living in California since the sixties. He was inducted into the Rock And Roll Hall of Fame in 1995 (Performer category). Young had announced in 2019 that his application for United States citizenship had been held up because of his use of marijuana, but the issue was resolved and he did become a United States citizen."
62907,Eric Clapton,Clapton,3.23,43,17827.0,287027,2549949,Europe,2010,61.93,14,"['LP', 'Album']","['Rock', 'Blues']",['Blues Rock'],"Prolific English blues-rock guitarist, singer, songwriter/composer, and producer, affectionately known as ""Slow Hand"". Born 30 March, 1945 in Ripley, Surrey, England, UK.

Early career timeline:
[a=The Yardbirds] October 1963-March 1965.
[a=John Mayall & The Bluesbreakers] April 1965-June 1965; October 1965-July 1966.
[a=Eric Clapton And The Powerhouse] March 1966.
[a=Cream (2)] July 1966-May 1968.
[a=Blind Faith (2)] 8 February 1969-August 1969.
[a=Derek & The Dominos] Spring 1970-1971

His holding company was [l267110] from 20 October 1967 to 6 November 2018.
Recipient of eighteen Grammy, four Ivor Novello awards, and the Brit Award for Outstanding Contribution to Music.
Three times inducted into Rock And Roll Hall of Fame in 2000 (Solo artist, Performer with [a=The Yardbirds], Performer with [a=Cream (2)]). Inducted into Songwriters Hall of Fame in 2001.
Received the Order of the British Empire (CBE-Commander) in 2004.
Son of [a=Patricia Molly Clapton] but he was raised by her mother [a=Rose Clapp] after giving birth at age sixteen. His partner from late 1960s to 1974 was [a=Alice (58)]. Married to [a1401442] from 27 March 1979 (in Tucson, AZ, USA) to 1989. In 1984, he began a relationship with [a=Yvonne Kelly]. Although they were married to other partners at the time, they had a daughter together, [a=Ruth Kelly-Clapton] (born in January 1985); her existence was kept from the public until the media realised she was his child in 1991. He had an affair with Italian model [a=Lorry Dal Santo] who gave birth to their son, Conor (21 August 1986 - 20 March 1991). He married [a=Melia Clapton] (née McEnery) on 1 January 2002 in his birthplace; together they have three daughters, [a=Julie Clapton], [a=Ella Clapton], and [a=Sophie Clapton]."
63137,Flesh Consumed,Ecliptic Dimensions Of Suffering,3.72,20,1488287.0,0,2633121,US,2010,46.58,13,['Album'],['Rock'],['Death Metal'],"American brutal death metal band from Santa Cruz, California."
63146,Abandon All Ships,Geeving,2.06,501,2384703.0,622631,3584951,Canada,2010,33.17,10,['Album'],"['Electronic', 'Rock']","['Abstract', 'Hardcore']","Metalcore band from Toronto, Canada.
Active years: 2006-2014, 2016

The band released three albums, one EP and five singles."
63163,Unearthly Trance,V,3.65,20,224822.0,307711,2456489,US,2010,59.18,13,"['LP', 'Album']",['Rock'],"['Hardcore', 'Doom Metal']","Hailing from Long Island and Brooklyn in New York, Unearthly Trance formed in 2000. Founding members [a681181] and [a604159] started with the idea of a ""Metaphysical Funeral Pyre"". After hearing UT's original demo tape [r=7131696], [l30436]'s [a485258] quickly released the debut 7"" EP [m=838045] in 2001. Shortly after, UT parted ways with original drummer [a1105762] and replaced him with [a604158].

To coincide with their full United States tour with [url=http://www.discogs.com/artist/341539-Electric-Wizard-2]Electric Wizard[/url] in 2002, Unearthly Trance released a limited tour CDr entitled [r=6428413]. Following that release, [r=897103] was released on 7"" vinyl via [l65717]. The band unleashed their first proper album, [m=13066], in the fall of 2003. It was recorded with ""drone magus"" [a214033], who assisted in the subsonic mixing.The CD was released in Europe by [a254674]'s [l33456] and in the US by [l1102], with a limited vinyl version available the following year by [l65717].

Their sophomore album [m=13120] was released on CD in Europe in November 2004, again through [l33456], who also handled the vinyl pressing this time around. The US CD edition was again put out by [l1102]. Their third full-length and [l3949] debut, [m=13124] was released on April 4th, 2006. To record the album, UT reunited with [a363456] and recorded the main tracks at [a59373]'s studio [l269885]. The band performed a handful of live shows in support of [m=13124]  throughout 2006 and 2007, including a month-long European tour just prior to beginning work on a new album. In the latter half of 2007, the band called up [a363456] once again to record their next full-length release, [m=13129], at his studio [l314641] in Chicago, IL. The album was released on March 19th, 2008.

In the time between the release of [m=13129] and its follow-up, titled simply [m=307711], on September 28, 2010, UT recorded tracks for a number of split records with a diverse array of bands, including [url=http://www.discogs.com/artist/1208686-Endless-Blockade-The]The Endless Blockade[/url], [url=http://www.discogs.com/artist/1042444-Volition-4]Volition[/url], [url=http://www.discogs.com/artist/909276-Suma-3]Suma[/url], [a483765], [url=http://www.discogs.com/artist/606593-Aldebaran-2]Aldebaran[/url], [a666625] and [a315202]."
63190,Sailors With Wax Wings,Sailors With Wax Wings,3.83,29,2023950.0,0,2559797,US,2010,52.98,8,['Album'],"['Electronic', 'Rock']","['Post Rock', 'Shoegaze', 'Doom Metal', 'Experimental']",
63197,Escape the Fate,Escape the Fate,1.97,886,479886.0,405920,3281504,US,2010,40.25,11,['Album'],"['Electronic', 'Rock']","['Alternative Rock', 'Emo']","4 piece post-hardcore band from Las Vegas, NV. Formed in 2004

Current members:
Craig Mabbitt – lead vocals (since 2008)
Robert Ortiz – drums, percussion (since 2004)
TJ Bell – bass guitar (2012-2013); rhythm guitar, backing vocals (since 2013)
Erik Jensen – bass, backing vocals (since 2022)
Matti Hoffman - lead guitar (since 2022)

Past members:
Carson Allen – keyboards, synthesizers, vocals (2005–2006)
Omar Espinosa – rhythm guitar, backing vocals (2004–2007)
Ronnie Radke – lead vocals (2004–2008)
Bryan ""Monte"" Money – lead guitar, backing vocals (2004–2013); keyboards, synthesizers (2008–2013)
Michael Money – rhythm guitar (2012–2013)
Max Green – bass guitar, vocals (2004–2012; 2013–2014)
Kevin ""Thrasher"" Gruft – lead guitar, backing vocals (2013–2022)"
63201,Finger Eleven,Life Turns Electric,2.49,86,377001.0,730490,4013416,US,2010,32.47,10,['Album'],['Rock'],['Alternative Rock'],"Alternative rock band from Burlington, Ontario, Canada, formed in 1990 as Stone Soul Picnic then changed their name to [a=Rainbow Butt Monkeys]."
63263,Valencia,Dancing With A Ghost,3.12,56,1026049.0,1604005,3336881,US,2010,0.0,12,['Album'],['Rock'],"['Alternative Rock', 'Pop Punk']","Early years and This Could Be a Possibility (2004–2008)

Valencia met by playing local shows together around the tri-state area in separate bands. George Ciukurescu and JD Perry grew up together; attending elementary school, high school, and their first year of college. They joined a band in 2001 called The Capgun Heroes with Brendan Walter and former members Sean Mundy and Ryan O'Hara. Shane Henderson sang in the band Attracted to Miss and Max played drums in The Emphasis. They formed the band that is known today as Valencia in 2004. The band is named after the wife of the protagonist, Valencia, in the book by Kurt Vonnegut, Slaughterhouse-Five. In 2005 Valencia signed to I Surrender Records after the label's owner, Midtown's drummer Rob Hitt, heard their demo tape.[2]

After playing the Warped Tour in 2005,[3] they released their first album, This Could Be a Possibility, in October 2005, which was re-released in September 2006. The album has received mixed reviews.[4][5][6][7] In 2006, the band was named SPIN Band of the Day and was a finalist for Band of the Year, but lost to Nightmare of You.[8] In May 2006 the band stopped touring because of the death of Shane's girlfriend.[9] In July 2006 Valencia traveled to Japan to play the Fuji Rock Festival. In 2007 the band toured with Boys Like Girls, The Audition and All Time Low in the U.S.[10] Valencia also toured with We the Kings, The Cab, Charlotte Sometimes, and Sing it Loud in April 2008. 

Current

    Shane Henderson – vocals (2003–2011, 2016–present)
    Daniel Pawlovich – drums (2010–2011, 2016–present)
    George Ciukurescu – bass (2003–2011, 2016–present)
    Brendan Walter – guitar (2003–2011, 2016–present)
    Trevor Leonard – guitar (2011, 2016–present)

Former

    JD Perry - guitar (2003–2011, 2016)
    Maxim Soria - drums (2003–2009); deceased
    Sean Mundy - drums (2003)

Source: Wikipedia "
63279,Tamaryn,The Waves,3.5,40,1379482.0,285502,2525148,US,2010,37.83,9,"['LP', 'Album', 'Limited Edition', 'Numbered']",['Rock'],"['New Wave', 'Psychedelic Rock', 'Ethereal']","Tamaryn is a dream pop/shoegaze/synthpop project from Los Angeles, California, USA. It was originally formed in 2008 as a duo of Tamaryn Brown (aka [a=Tamaryn (2)]) and [a=Rex John Shelverton].

Rex John Shelverton left in 2013, and since that time Tamaryn became a solo project of Tamaryn Brown."
63340,Motionless In White,Creatures,3.38,827,1319037.0,466611,3834731,US,2010,46.05,12,['Album'],['Rock'],"['Metalcore', 'Goth Rock']","Motionless in White is a nu metal band from Scranton, PA, USA.
The band name is derived from the [a299883] song ""Motionless and White""."
63375,Hypnos 69,Legacy,3.9,31,747597.0,307360,2577693,Germany,2010,72.55,7,['Album'],['Rock'],['Prog Rock'],"Belgian psychedelic rock band formed in 1995.
Line-up:
Steve Houtmeyers: vocals, guitars, theremin
Tom Vanlaer: bass, baritone guitar, Moog Taurus
Steven Marx: saxophone, mellotron, Rhodes, Hammond
Dave Houtmeyers: drums, percussion, glockenspiel.
The band disbanded in 2012."
63410,RVIVR,RVIVR,3.6,74,1455777.0,284468,2424245,US,2010,0.0,12,"['LP', 'Album']",['Rock'],['Punk'],"RVIVR is a punk band from Olympia, WA with members of Latterman, Shorebirds, Hooky, Socks & Sandals, Casual Lust, Lightnin' Round and Glue!"
63415,Julie Christmas,The Bad Wife,3.75,107,624599.0,335129,2837389,US,2010,41.93,9,['Album'],['Rock'],"['Alternative Rock', 'Hard Rock', 'Experimental']","Julie Christmas is an American musician from Brooklyn, New York. Christmas is her legal middle name, named so after the fact that she was born on Christmas day. She is the former lead singer of defunct Brooklyn-based noise rock band ""Made Out of Babies"" and the former lead singer of defunct post-metal supergroup ""Battle of Mice"". In 2010, she released a critically acclaimed solo album titled The Bad Wife"
63424,Zach Hill,Face Tat,3.74,96,509222.0,287422,2547740,US,2010,39.95,13,['Album'],"['Electronic', 'Rock']","['Math Rock', 'Indie Rock', 'Experimental']","Multi-instrumentalist and producer residing in Sacramento, California."
63426,Trapt,No Apologies,2.94,107,343052.0,720567,2763905,US,2010,0.0,11,['Album'],['Rock'],[],"Alternative Rock (Modern Rock) from Los Gatos, California (USA). 

Trapt formed in 1995. The members of Trapt met in high school during the mid-1990's"
63508,The Chariot,Long Live,4.02,913,346704.0,360260,2565251,US,2010,30.55,10,['Album'],['Rock'],['Metalcore'],"2003 - 2013

Atlanta-based post-hardcore/alternative metal act the Chariot is a showcase for singer Josh Scogin. Formerly frontman for the popular Christian nu-metallers Norma Jean (originally known as Luti-Kriss, before Dirty South rapper Ludacris eclipsed their limited popularity), Scogin left Norma Jean for undisclosed personal reasons in 2003, following the release of their second album. Largely dispensing with the rap-rock and nu-metal aspects of Norma Jean in favor of a punkier metalcore direction, Scogin almost immediately formed the Chariot with members of other area metal and CCM groups.

The original lineup of the Chariot consisted of Scogin, singer and guitarist Keller Harbin, guitarist Tony Medina, bassist Joshua Beiser, and drummer Jeff Carter. Signing to the popular Christian indie rock label Solid State Records in 2004, the band debuted later that year with the almost operatically titled Everything Is Alive, Everything Is Breathing, Nothing Is Dead and Nothing Is Bleeding. Following the subsequent release of a live DVD, Ladies and Gentlemen, the Chariot, Medina and Carter left the band; new drummer Mark Nicks debuted on the 2005 EP Unsung, but was replaced by Jake Ryan before sessions began for the band's second full-length, The Fiancee. After the album was recorded, Beiser and Harbin left the Chariot (Harbin joining Every Time I Die) and were replaced by Jon Terry and Dan Eaton in time for an extensive North American package tour with other bands from the Solid State Records roster.

Delayed by the rapid changeover in band personnel, The Fiancee eventually surfaced in early April 2007 with new bassist Jon ""KC Wolf"" Kindler on board. Terry and Eaton's time in the band would be short-lived, with the pair being replaced by Bryan Russell Taylor and Stephen Harrison before the release of the band's 2010 album, Long Live. Taylor would be the next casualty of the Chariot's revolving-door lineup, with replacement Brandon Henderson coming on board in 2011. Further lineup changes found Kindler leaving the band to attend college with Henderson and Harrison taking over bass duties in the studio. The Chariot's fifth album, One Wing, featuring production from the band's longtime engineer/producer Matt Gordon, arrived in 2012"
63535,Bethlehem,Schatten aus der Alexander Welt,2.02,21,263362.0,183273,383914,Germany,2001,47.2,17,['Album'],"['Electronic', 'Rock']","['Alternative Rock', 'Goth Rock', 'Experimental']","Experimental Black/Doom Metal band from Grevenbroich, Germany, active since 1991. They call their style ""Dark metal"", which is the term they coined in the debut album title.

Until Dictius Te Necare, Bethlehem faced censorship and was even banned from playing in some German cities. It started when Matton gave one copy of their first demo to a 14 year-old boy. After a while his mother started to call the band, saying that because of their music, her son become aggressive and built a ""Satanic altar"" in his room. In cooperation with other parents, they started a crusade against Bethlehem and their ""satanic"" music (ironically, Bethlehem were never satanic).

[b][u]Line-up:[/u][/b]
[a263397] - Bass (1991-present)
[a497965] - Drums (1999-2011, 2016-present)
[a1538419] - Guitars (2016-present)
[a468312] - Vocals (2016-present)"
63647,Rabbit Junk,Project Nonagon,3.8,61,249792.0,2163682,2638921,US,2010,41.77,12,['Album'],"['Electronic', 'Rock']","['Breakbeat', 'Hardcore', 'Industrial', 'Heavy Metal']","Rabbit Junk is a cyberpunk and industrial metal duo based in Southern California, USA. Formed in 2004 by former [a=The Shizit] frontman JP Anderson."
63658,Madball,Empire,3.18,41,281031.0,343287,4210986,US,2010,0.0,16,['Album'],['Rock'],['Hardcore'],"Madball is a New York-based hardcore/punk band that originated in 1988 as a side-project of Agnostic Front. 
Agnostic Front's frontman Roger Miret would let his younger brother, Freddy ""Madball"" Cricien take the microphone on lead vocals during Agnostic Front shows and that is where it started.
Madball's first few gigs consisted of un-used Agnostic Front songs.

Upon founding the band consisted of 
Roger Miret on bass, Vinnie Stigma on guitar, Will Shepler on drums, and vocalist Freddy Cricien.
After years of playing regional shows in and around the New York area, a second guitarist, Matt Henderson, would join the band. 

One year later Roger Miret left the band, and was replaced by bassist Hoya Roc — a good friend of Freddy Cricien — who was looking for a new band to play with.
The new incarnation of the band was signed by Roadrunner Records in 1994. Touring steadily, the band built a sizable fan base outside their hometown.

1995 saw the band participating in the N.Y.H.C. Documentary. Extensive interviews were conducted with Freddy as well as a performance on July 29th, 1995 at the now defunct ""Coney Island High"". Freddy's brother, Roger, broke several vertebrae in his back at that show, requiring him to be in traction for the better part of a year.

The band briefly broke up from early 2001 until late 2002. This lineup of Freddy Cricien, Hoya Roc, Mitts (ex-Skarhead), and Rigg Ross (ex-Hatebreed) began touring and recording at the end of 2002.  In 2004 they released their first output after they broke-up the ""N.Y.H.C. EP"" via small diy labels Thorp (USA) & GSR Records (Europe). After that the band released their comeback album ""Legacy"" via Ferret Records (USA) and Roadrunner (Europe) in 2005 and it was a great success. Multiple tours (especially Europe) followed."
63662,Happy Body Slow Brain,Dreams of Water,3.96,48,3154218.0,721028,4557127,US,2010,57.92,13,['Album'],"['Electronic', 'Rock']",['Alternative Rock'],"Groove rock band from New York City. Happy Body Slow Brain has since changed their name to Rare Futures, releasing a CD under the new name in March 2016."
63669,A Great Big Pile of Leaves,Have You Seen My Prefrontal Cortex?,3.91,162,2226494.0,739888,6145762,US,2010,0.0,13,['Album'],['Rock'],"['Pop Rock', 'Indie Rock']","An indie-rock band from Brooklyn, New York formed in 2007

Abbreviated as AGBPOL"
63697,Vestiges,The Descent Of Man,3.8,52,2192824.0,328141,3176480,US,2010,46.45,7,"['LP', 'Album', 'Limited Edition', 'Numbered']",['Rock'],"['Punk', 'Black Metal', 'Post Rock', 'Hardcore', 'Doom Metal', 'Experimental']","Vestiges formed in January of 2010. Influenced by hardcore, black metal, crust, d-beat, screamo, and post-rock, the band set out to incorporate elements of each genre to articulate their message both musically and lyrically through a series of albums that follow a central narrative about the relationship between man and nature. "
63733,Hostage Calm,Hostage Calm,3.93,67,1647496.0,417468,4065945,US,2010,34.23,12,"['LP', 'Album']",['Rock'],"['Punk', 'Power Pop']",
63759,Withered,Dualitas,3.46,24,444822.0,290701,2543287,US,2010,42.67,8,"['Album', 'Stereo']",['Rock'],"['Black Metal', 'Death Metal', 'Sludge Metal']","Blackened doom/death metal band from Atlanta, Ga. established in 2003. Founded by Chris Freeman and Mike Thompson"
63768,Suuns,Zeroes QC,3.77,50,1932399.0,305710,2511979,US,2010,37.67,10,"['LP', 'Album']",['Rock'],"['Shoegaze', 'Indie Rock']","Canadian rock-group from Montréal, playing a mixture of indie, kraut, shoegaze rock."
63790,None More Black,Icons,3.73,39,295299.0,538485,4380108,US,2010,33.65,11,['Album'],['Rock'],['Punk'],"Melodic punk rock band from New Jersey, USA. Formed in 2000."
63795,Four Year Strong,It's Our Time,2.88,108,1079009.0,1652042,14527123,US,2005,44.72,10,[],['Rock'],"['Melodic Hardcore', 'Pop Punk']","American pop punk/melodic hardcore band from Worcester, Massachusetts, formed in 2001."
63871,Off With Their Heads,In Desolation,3.8,82,1118166.0,264918,2379797,US,2010,33.58,12,['Album'],['Rock'],"['Hardcore', 'Punk']","Punk band formed in 2002 in Minneapolis, Minnesota. Currently based in Chicago, Illinois.

[a1302981] is the lead singer and primary songwriter, with a revolving lineup filling out the rest of the band."
63878,A Sunny Day in Glasgow,"Autumn, Again",3.18,30,928251.0,282438,2454454,US,2010,0.0,11,"['LP', 'Album', 'Limited Edition']","['Electronic', 'Rock']","['Shoegaze', 'Experimental']","Dreampop/shoegaze band from Philadelphia, formed in 2006."
63950,Liz Phair,Funstyle,1.49,37,198672.0,347510,2504405,US,2010,78.92,23,['Album'],['Rock'],['Indie Rock'],"American singer, songwriter and guitarist, born April 17, 1967 in New Haven, Connecticut."
63997,Sun Araw,On Patrol,3.85,20,1065935.0,249287,2237807,US,2010,80.85,11,"['LP', 'Limited Edition']",['Rock'],"['Psychedelic Rock', 'Experimental']",American musician based in Los Angeles.
64011,Neaera,Forging The Eclipse,3.0,50,568757.0,454515,6359078,US,2010,0.0,12,['Album'],['Rock'],['Death Metal'],"Melodic death metal / metalcore band from Münster, Germany.
Formed in summer 2003 by [a568753] under the moniker ""The Ninth Gate"". The name was changed to Neaera in 2004 after they were signed to [l45267].
The band split up in 2015. In 2018 they re-united for some shows."
64018,Strand of Oaks,Pope Killdragon,3.96,72,1343881.0,553125,2779526,US,2010,40.43,10,"['LP', 'Album', 'Limited Edition', 'Numbered']","['Rock', 'Folk, World, & Country']","['Folk Rock', 'Indie Rock']",Strand of Oaks is a rock project formed by songwriter and producer [a1418453].
64070,After the Burial,In Dreams,3.43,961,2313885.0,932752,3641324,US,2010,0.0,8,['Album'],['Rock'],"['Deathcore', 'Metalcore', 'Progressive Metal', 'Math Rock']","American metal band from Minnesota known for experimental  styling featuring progressive, death and hardcore elements.

Trent Hafdahl – lead guitar, backing vocals, clean vocals, rhythm guitar, programming
Anthony Notarmaso – lead vocal
Dan Carle – drums
Adrian Oropeza - bass

Former
Lerichard ""Lee"" Foral – bass
Justin Lowe – rhythm guitar, programming, drums
Nick Wellner – lead vocals
Greg Erickson – drums
Eric Robles – drums
Grant Luoma – lead vocals"
64101,Firewind,Days of Defiance,3.74,96,642873.0,336657,2864149,Germany,2010,54.72,13,['Album'],['Rock'],"['Speed Metal', 'Heavy Metal']","Power Metal (Heavy Metal) band from Thessaloniki (Greece).

The band was founded in 1998 by guitarist Gus G. The group has an international line-up with members from Greece, Belgium and Germany.

Current line-up:
Gus G. - Guitar (1998- )
Petros Christo - Bass (2003- )
Jo Nunez  - Drums (2011- )
Herbie Langhans - Vocals (2020- )"
64343,Make Do and Mend,End Measured Mile,3.81,301,1653610.0,350129,8133692,US,2010,0.0,10,"['LP', 'Album']",['Rock'],"['Alternative Rock', 'Punk']","Make Do and Mend is an American punk / post-hardcore band from West Hartford, Connecticut, United States, that formed in 2006, who now live in Boston, Massachusetts. "
64403,Maserati,Pyramid of the Sun,3.71,49,616966.0,287848,2552565,US,2010,0.0,8,"['LP', 'Album', 'Limited Edition']","['Electronic', 'Rock']","['Psychedelic Rock', 'Post Rock']","Maserati is a band from Athens, Georgia, United States whose sound is best described as a combination of post-rock and psychedelic influences. Their music is primarily instrumental, relying on the standard rock instrumentation of guitar, bass, and drums. They are currently signed to Temporary Residence Limited, based in Brooklyn, New York.

[b]Line-Up[/b]
Coley Dennis - Guitar
Matt Cherry - Guitar
Chris McNeal - Bass
Mike Albanese - Drums


[b]Former[/b]
Jerry Fuchs (deceased) - Drums
Phil Horan - Drums
Tristan Wraight - Guitar
Josh McCauley - Guitar
Steve Scarborough - Bass"
64436,Foghat,Foghat Live,4.13,23,265836.0,0,30535159,US,2001,0.0,10,['Album'],['Rock'],"['Blues Rock', 'Hard Rock']","Founded in London in 1971, Foghat is an English blues rock band. The original lineup featured members from [a243020] and [a274893]."
